veg_uniqueID,year,sitecode,post,species_7code_NHIC,s_wdystemcount,m_wdystemcount,t_wdystemcount,vt_wdystemcount,sap_wdystemcount,sap_dbh_m,sap_height_m,within_browse,above_browse
2018_ROWP_B11_TILAMER,2018,ROWP,B11,TILAMER,0,0,2,4,0,0,0,2,4
2018_ROWP_B11_VITRIPA,2018,ROWP,B11,VITRIPA,4,8,4,3,0,0,0,16,3
2018_ROWP_B13_JUNCOMM,2018,ROWP,B13,JUNCOMM,1,0,0,0,0,0,0,1,0
2018_ROWP_B13_PARINSE,2018,ROWP,B13,PARINSE,75,5,1,0,0,0,0,81,0
2018_ROWP_B13_TILAMER,2018,ROWP,B13,TILAMER,0,2,0,1,0,0,0,2,1
2018_ROWP_B13_VITRIPA,2018,ROWP,B13,VITRIPA,15,6,3,0,0,0,0,24,0
2018_ROWP_B15_CELSCAN,2018,ROWP,B15,CELSCAN,14,3,2,0,0,0,0,19,0
2018_ROWP_B15_JUNVIRG,2018,ROWP,B15,JUNVIRG,1,0,0,0,0,0,0,1,0
2018_ROWP_B15_PARINSE,2018,ROWP,B15,PARINSE,34,6,5,5,0,0,0,45,5
2018_ROWP_B15_PRUVIRG,2018,ROWP,B15,PRUVIRG,0,1,0,0,0,0,0,1,0
2018_ROWP_B15_ROSRUBI,2018,ROWP,B15,ROSRUBI,5,1,1,0,0,0,0,7,0
2018_ROWP_B15_RUBIDAE,2018,ROWP,B15,RUBIDAE,32,10,0,0,0,0,0,42,0
2018_ROWP_B15_SYMALBU,2018,ROWP,B15,SYMALBU,6,3,0,0,0,0,0,9,0
2018_ROWP_B15_VITRIPA,2018,ROWP,B15,VITRIPA,1,2,1,4,0,0,0,4,4
2018_ROWP_B17_PINSTRO,2018,ROWP,B17,PINSTRO,0,1,0,0,0,0,0,1,0
2018_ROWP_B17_VITRIPA,2018,ROWP,B17,VITRIPA,14,2,1,0,0,0,0,17,0
2018_ROWP_B19_FRAXIN.,2018,ROWP,B19,FRAXIN.,4,0,1,0,0,0,0,5,0
2018_ROWP_B19_RUBIDAE,2018,ROWP,B19,RUBIDAE,1,1,0,0,0,0,0,2,0
2018_ROWP_B19_TILAMER,2018,ROWP,B19,TILAMER,1,0,0,0,0,0,0,1,0
2018_ROWP_B21_ROSRUBI,2018,ROWP,B21,ROSRUBI,0,0,1,0,0,0,0,1,0
2018_ROWP_B21_RUBIDAE,2018,ROWP,B21,RUBIDAE,225,59,6,0,0,0,0,290,0
2018_ROWP_B21_VITRIPA,2018,ROWP,B21,VITRIPA,4,10,3,1,0,0,0,17,1
2018_ROWP_B6_PRUVIRG,2018,ROWP,B6,PRUVIRG,19,7,1,2,0,0,0,27,2
2018_ROWP_B6_TILAMER,2018,ROWP,B6,TILAMER,1,1,0,5,0,0,0,2,5
2018_ROWP_B6_VITRIPA,2018,ROWP,B6,VITRIPA,3,0,0,2,0,0,0,3,2
2018_ROWP_B7_JUNCOMM,2018,ROWP,B7,JUNCOMM,1,0,0,0,0,0,0,1,0
2018_ROWP_B7_PRUVIRG,2018,ROWP,B7,PRUVIRG,1,0,1,0,0,0,0,2,0
2018_ROWP_B7_RUBIDAE,2018,ROWP,B7,RUBIDAE,142,16,0,0,0,0,0,158,0
2018_ROWP_B7_VITRIPA,2018,ROWP,B7,VITRIPA,3,6,7,0,0,0,0,16,0
2018_ROWP_B9_FRAXIN.,2018,ROWP,B9,FRAXIN.,0,0,0,1,0,0,0,0,1
2018_ROWP_B9_RHURADI,2018,ROWP,B9,RHURADI,49,49,0,0,0,0,0,98,0
2018_ROWP_B9_VITRIPA,2018,ROWP,B9,VITRIPA,4,6,2,0,0,0,0,12,0
2018_ROWP_C16_OSTVIRG,2018,ROWP,C16,OSTVIRG,1,0,0,0,0,0,0,1,0
2018_ROWP_C16_PARINSE,2018,ROWP,C16,PARINSE,7,0,0,0,0,0,0,7,0
2018_ROWP_C16_PINSTRO,2018,ROWP,C16,PINSTRO,1,1,0,0,0,0,0,2,0
2018_ROWP_C16_PRUVIRG,2018,ROWP,C16,PRUVIRG,5,3,5,0,0,0,0,13,0
2018_ROWP_C16_QUERUBR,2018,ROWP,C16,QUERUBR,8,0,1,0,0,0,0,9,0
2018_ROWP_C16_ROSRUBI,2018,ROWP,C16,ROSRUBI,10,0,0,0,0,0,0,10,0
2018_ROWP_C16_RUBIDAE,2018,ROWP,C16,RUBIDAE,35,3,1,0,0,0,0,39,0
2018_ROWP_C16_VITRIPA,2018,ROWP,C16,VITRIPA,1,6,2,0,0,0,0,9,0
2018_ROWP_B9_JUNVIRG,2018,ROWP,B9,JUNVIRG,0,0,0,0,1,0.133,6.5166648,0,1
2018_TMSL_B2_JUNCOMM,2018,TMSL,B2,JUNCOMM,1,13,12,5,0,0,0,26,5
2018_TMSL_B4_BETPAPY,2018,TMSL,B4,BETPAPY,0,0,0,1,0,0,0,0,1
2018_TMSL_B4_CELSCAN,2018,TMSL,B4,CELSCAN,0,1,0,0,0,0,0,1,0
2018_TMSL_B4_JUNCOMM,2018,TMSL,B4,JUNCOMM,0,5,4,0,0,0,0,9,0
2018_TMSL_B4_PARINSE,2018,TMSL,B4,PARINSE,1,0,0,0,0,0,0,1,0
2018_TMSL_B4_PRUVIRG,2018,TMSL,B4,PRUVIRG,1,0,1,0,0,0,0,2,0
2018_TMSL_B4_ROSRUBI,2018,TMSL,B4,ROSRUBI,0,3,0,0,0,0,0,3,0
2018_TMSL_B4_RUBIDAE,2018,TMSL,B4,RUBIDAE,11,4,0,0,0,0,0,15,0
2018_TMSL_B4_VITRIPA,2018,TMSL,B4,VITRIPA,0,0,0,1,0,0,0,0,1
2018_TMSL_B5_BETPAPY,2018,TMSL,B5,BETPAPY,0,1,1,0,0,0,0,2,0
2018_TMSL_B5_JUNVIRG,2018,TMSL,B5,JUNVIRG,0,0,0,1,0,0,0,0,1
2018_TMSL_B5_PARINSE,2018,TMSL,B5,PARINSE,2,2,0,0,0,0,0,4,0
2018_TMSL_B5_PRUVIRG,2018,TMSL,B5,PRUVIRG,3,0,1,0,0,0,0,4,0
2018_TMSL_B5_RUBIDAE,2018,TMSL,B5,RUBIDAE,9,2,0,0,0,0,0,11,0
2018_TMSL_B5_VITRIPA,2018,TMSL,B5,VITRIPA,0,1,0,1,0,0,0,1,1
2018_TMSL_B7_ROSPALU,2018,TMSL,B7,ROSPALU,0,1,0,0,0,0,0,1,0
2018_TMSL_B8_BETPAPY,2018,TMSL,B8,BETPAPY,1,2,2,0,0,0,0,5,0
2018_TMSL_B8_CEPOCCI,2018,TMSL,B8,CEPOCCI,0,1,0,1,0,0,0,1,1
2018_TMSL_B8_JUNCOMM,2018,TMSL,B8,JUNCOMM,0,1,0,0,0,0,0,1,0
2018_TMSL_B8_LARLARI,2018,TMSL,B8,LARLARI,1,0,0,0,0,0,0,1,0
2018_TMSL_B8_PRUVIRG,2018,TMSL,B8,PRUVIRG,2,0,0,0,0,0,0,2,0
2018_TMSL_B8_ROSPALU,2018,TMSL,B8,ROSPALU,0,2,0,0,0,0,0,2,0
2018_TMSL_B8_RUBIDAE,2018,TMSL,B8,RUBIDAE,10,1,0,0,0,0,0,11,0
2018_TMSL_B9_CORSTOL,2018,TMSL,B9,CORSTOL,0,0,1,0,0,0,0,1,0
2018_TMSL_B9_PRUVIRG,2018,TMSL,B9,PRUVIRG,0,1,0,0,0,0,0,1,0
2018_TMSL_B9_ROSPALU,2018,TMSL,B9,ROSPALU,1,2,0,0,0,0,0,3,0
2018_TMSL_B9_RUBIDAE,2018,TMSL,B9,RUBIDAE,4,0,0,0,0,0,0,4,0
2018_TMSL_C2_CEPOCCI,2018,TMSL,C2,CEPOCCI,0,1,0,0,0,0,0,1,0
2018_TMSL_C2_ROSPALU,2018,TMSL,C2,ROSPALU,0,1,1,0,0,0,0,2,0
2018_TMSL_C3_BETPAPY,2018,TMSL,C3,BETPAPY,0,0,1,0,0,0,0,1,0
2018_TMSL_C3_JUNCOMM,2018,TMSL,C3,JUNCOMM,0,5,7,0,0,0,0,12,0
2018_TMSL_C3_PARINSE,2018,TMSL,C3,PARINSE,2,0,0,0,0,0,0,2,0
2018_TMSL_C3_PRUVIRG,2018,TMSL,C3,PRUVIRG,8,4,8,4,0,0,0,20,4
2018_TMSL_C3_RUBIDAE,2018,TMSL,C3,RUBIDAE,9,4,0,0,0,0,0,13,0
2018_TMSL_C3_THUOCCI,2018,TMSL,C3,THUOCCI,2,2,0,0,0,0,0,4,0
2018_TMSL_C3_RHURADI,2018,TMSL,C3,RHURADI,19,2,0,0,0,0,0,21,0
2018_TMSL_C3_VITRIPA,2018,TMSL,C3,VITRIPA,2,0,0,0,0,0,0,2,0
2018_TMSL_C5_CEPOCCI,2018,TMSL,C5,CEPOCCI,4,1,0,0,0,0,0,5,0
2018_TMSL_C5_ROSPALU,2018,TMSL,C5,ROSPALU,8,100,31,0,0,0,0,139,0
2018_TMSL_C7_CELSCAN,2018,TMSL,C7,CELSCAN,0,0,2,1,0,0,0,2,1
2018_TMSL_C7_PARINSE,2018,TMSL,C7,PARINSE,3,0,0,2,0,0,0,3,2
2018_TMSL_C7_ROSMULT,2018,TMSL,C7,ROSMULT,2,0,0,4,0,0,0,2,4
2018_TMSL_C7_RUBIDAE,2018,TMSL,C7,RUBIDAE,9,3,2,0,0,0,0,14,0
2018_TMSL_C7_RHURADI,2018,TMSL,C7,RHURADI,101,107,0,0,0,0,0,208,0
2018_TMSL_C7_VITRIPA,2018,TMSL,C7,VITRIPA,1,0,0,0,0,0,0,1,0
2018_TMSL_C3_LARLARI,2018,TMSL,C3,LARLARI,0,0,0,0,1,0.104,5.63932213,0,1
2018_TMSL_C3_LARLARI,2018,TMSL,C3,LARLARI,0,0,0,0,1,0.122,6.19418179,0,1
2018_TMSL_C3_LARLARI,2018,TMSL,C3,LARLARI,0,0,0,0,1,0.155,7.13031979,0,1
2018_TMSL_C3_LARLARI,2018,TMSL,C3,LARLARI,0,0,0,0,1,0.188,7.98712355,0,1
2018_TMSL_C3_LARLARI,2018,TMSL,C3,LARLARI,0,0,0,0,1,0.199,8.25864363,0,1
2018_TMSL_B4_THUOCCi,2018,TMSL,B4,THUOCCi,0,0,0,0,1,0.102,5.5753103,0,1
2018_TMSL_B4_THUOCCi,2018,TMSL,B4,THUOCCi,0,0,0,0,1,0.102,5.5753103,0,1
2018_DCJS_C10_HYPKALM,2018,DCJS,C10,HYPKALM,1,0,0,0,0,0,0,1,0
2018_DCJS_C10_JUNVIRG,2018,DCJS,C10,JUNVIRG,0,0,1,1,0,0,0,1,1
2018_DCJS_C10_LARLARI,2018,DCJS,C10,LARLARI,2,0,0,0,0,0,0,2,0
2018_DCJS_C10_ROSPALU,2018,DCJS,C10,ROSPALU,15,19,0,0,0,0,0,34,0
2018_DCJS_C10_THUOCCI,2018,DCJS,C10,THUOCCI,0,0,0,3,0,0,0,0,3
2018_DCJS_C12_JUNCOMM,2018,DCJS,C12,JUNCOMM,0,0,1,1,0,0,0,1,1
2018_DCJS_C8_JUNCOMM,2018,DCJS,C8,JUNCOMM,0,2,0,0,0,0,0,2,0
2018_DCJS_C8_JUNVIRG,2018,DCJS,C8,JUNVIRG,3,0,0,0,0,0,0,3,0
2018_IDSS_B10_JUNVIRG,2018,IDSS,B10,JUNVIRG,1,0,0,0,0,0,0,1,0
2018_IDSS_B2_VITRIPA,2018,IDSS,B2,VITRIPA,3,5,1,0,0,0,0,9,0
2018_IDSS_B4_JUNVIRG,2018,IDSS,B4,JUNVIRG,0,5,1,0,0,0,0,6,0
2018_IDSS_B4_ROSPALU,2018,IDSS,B4,ROSPALU,6,5,0,0,0,0,0,11,0
2018_IDSS_B6_JUNVIRG,2018,IDSS,B6,JUNVIRG,0,0,1,4,0,0,0,1,4
2018_IDSS_B6_PRUVIRG,2018,IDSS,B6,PRUVIRG,0,1,0,0,0,0,0,1,0
2018_IDSS_B6_ROSPALU,2018,IDSS,B6,ROSPALU,2,3,0,0,0,0,0,5,0
2018_IDSS_B6_RUBIDAE,2018,IDSS,B6,RUBIDAE,9,4,1,0,0,0,0,14,0
2018_IDSS_B6_VITRIPA,2018,IDSS,B6,VITRIPA,1,0,0,1,0,0,0,1,1
2018_IDSS_B8_JUNVIRG,2018,IDSS,B8,JUNVIRG,3,1,1,1,0,0,0,5,1
2018_IDSS_B8_PRUVIRG,2018,IDSS,B8,PRUVIRG,3,2,1,0,0,0,0,6,0
2018_IDSS_B8_ROSRUBI,2018,IDSS,B8,ROSRUBI,1,0,1,0,0,0,0,2,0
2018_IDSS_B8_RUBIDAE,2018,IDSS,B8,RUBIDAE,41,20,8,0,0,0,0,69,0
2018_IDSS_B8_VITRIPA,2018,IDSS,B8,VITRIPA,0,0,0,1,0,0,0,0,1
2018_IDSS_D2_ARCUVA-,2018,IDSS,D2,ARCUVA-,42,10,1,0,0,0,0,53,0
2018_IDSS_D4_JUNVIRG,2018,IDSS,D4,JUNVIRG,0,0,2,0,0,0,0,2,0
2018_IDSS_D6_JUNVIRG,2018,IDSS,D6,JUNVIRG,0,0,0,2,0,0,0,0,2
2018_IDSS_D8_JUNCOMM,2018,IDSS,D8,JUNCOMM,3,10,6,0,0,0,0,19,0
2018_IDSS_D8_JUNVIRG,2018,IDSS,D8,JUNVIRG,0,1,0,0,0,0,0,1,0
2018_IDSS_D8_POPDELT,2018,IDSS,D8,POPDELT,0,0,2,0,0,0,0,2,0
2018_IDSS_B8_JUNVIRG,2018,IDSS,B8,JUNVIRG,0,0,0,0,1,0.162,7.3179069,0,1
2018_IDSS_B8_JUNVIRG,2018,IDSS,B8,JUNVIRG,0,0,0,0,1,0.165,7.39727584,0,1
2018_SRS1_C14_HYPKALM,2018,SRS1,C14,HYPKALM,10,0,0,0,0,0,0,10,0
2018_SRS2_B2_HYPKALM,2018,SRS2,B2,HYPKALM,1,0,0,0,0,0,0,1,0
2018_SRS2_B21_HYPKALM,2018,SRS2,B21,HYPKALM,22,0,0,0,0,0,0,22,0
2018_SRS2_B21_JUNCOMM,2018,SRS2,B21,JUNCOMM,1,0,0,0,0,0,0,1,0
2018_SRS2_B21_JUNVIRG,2018,SRS2,B21,JUNVIRG,0,0,1,0,0,0,0,1,0
2018_SRS2_B21_ROSPALU,2018,SRS2,B21,ROSPALU,10,14,0,0,0,0,0,24,0
2018_SRS2_B22_HYPKALM,2018,SRS2,B22,HYPKALM,1,0,0,0,0,0,0,1,0
2018_SRS2_B22_JUNCOMM,2018,SRS2,B22,JUNCOMM,0,3,1,0,0,0,0,4,0
2018_SRS2_B22_ROSPALU,2018,SRS2,B22,ROSPALU,4,8,0,0,0,0,0,12,0
2018_SRS2_C10_JUNCOMM,2018,SRS2,C10,JUNCOMM,1,0,0,0,0,0,0,1,0
2018_SRS2_C10_UNKNOWN,2018,SRS2,C10,UNKNOWN,1,0,0,0,0,0,0,1,0
2018_SRS2_C20_HYPKALM,2018,SRS2,C20,HYPKALM,170,0,0,0,0,0,0,170,0
2018_SRS2_C20_JUNVIRG,2018,SRS2,C20,JUNVIRG,1,0,0,0,0,0,0,1,0
2018_SRS2_C6_ROSPALU,2018,SRS2,C6,ROSPALU,5,2,0,0,0,0,0,7,0
2018_SRS2_C8_JUNVIRG,2018,SRS2,C8,JUNVIRG,0,1,0,0,0,0,0,1,0
2018_SRS2_C8_ROSPALU,2018,SRS2,C8,ROSPALU,17,9,0,0,0,0,0,26,0
2019_DCSD_C10_CELSCAN,2019,DCSD,C10,CELSCAN,2,1,1,0,0,0,0,4,0
2019_DCSD_C10_JUNVIRG,2019,DCSD,C10,JUNVIRG,1,0,0,0,0,0,0,1,0
2019_DCSD_C10_VITRIPA,2019,DCSD,C10,VITRIPA,10,3,1,0,0,0,0,14,0
2019_DCSD_C11_CELSCAN,2019,DCSD,C11,CELSCAN,3,0,0,0,0,0,0,3,0
2019_DCSD_C11_JUNCOMM,2019,DCSD,C11,JUNCOMM,2,2,4,0,0,0,0,8,0
2019_DCSD_C11_JUNVIRG,2019,DCSD,C11,JUNVIRG,6,0,1,1,0,0,0,7,1
2019_DCSD_C11_PRUVIRG,2019,DCSD,C11,PRUVIRG,1,0,0,3,0,0,0,1,3
2019_DCSD_C11_RUBIDAE,2019,DCSD,C11,RUBIDAE,7,0,0,0,0,0,0,7,0
2019_DCSD_C11_VITRIPA,2019,DCSD,C11,VITRIPA,9,4,1,1,0,0,0,14,1
2019_DCSD_C14_CELSCAN,2019,DCSD,C14,CELSCAN,2,5,2,2,0,0,0,9,2
2019_DCSD_C14_JUNCOMM,2019,DCSD,C14,JUNCOMM,0,2,12,0,0,0,0,14,0
2019_DCSD_C14_JUNVIRG,2019,DCSD,C14,JUNVIRG,4,1,2,1,0,0,0,7,1
2019_DCSD_C14_PRUVIRG,2019,DCSD,C14,PRUVIRG,8,12,6,1,0,0,0,26,1
2019_DCSD_C14_VITRIPA,2019,DCSD,C14,VITRIPA,0,3,1,1,0,0,0,4,1
2019_DCSD_C2_JUNCOMM,2019,DCSD,C2,JUNCOMM,1,0,0,0,0,0,0,1,0
2019_DCSD_C4_CELSCAN,2019,DCSD,C4,CELSCAN,20,9,2,0,0,0,0,31,0
2019_DCSD_C4_CORSTOL,2019,DCSD,C4,CORSTOL,5,0,0,0,0,0,0,5,0
2019_DCSD_C4_JUNCOMM,2019,DCSD,C4,JUNCOMM,5,0,2,0,0,0,0,7,0
2019_DCSD_C4_JUNVIRG,2019,DCSD,C4,JUNVIRG,18,1,0,0,0,0,0,19,0
2019_DCSD_C4_PRUVIRG,2019,DCSD,C4,PRUVIRG,11,1,0,0,0,0,0,12,0
2019_DCSD_C4_ROSRUBI,2019,DCSD,C4,ROSRUBI,2,0,0,0,0,0,0,2,0
2019_DCSD_C4_RUBIDAE,2019,DCSD,C4,RUBIDAE,8,0,0,0,0,0,0,8,0
2019_DCSD_C4_VITRIPA,2019,DCSD,C4,VITRIPA,8,12,3,0,0,0,0,23,0
2019_DCSD_C6_JUNVIRG,2019,DCSD,C6,JUNVIRG,18,0,0,0,0,0,0,18,0
2019_DCSD_C6_VITRIPA,2019,DCSD,C6,VITRIPA,33,6,0,0,0,0,0,39,0
2019_DCSD_C7_VITRIPA,2019,DCSD,C7,VITRIPA,13,1,1,0,0,0,0,15,0
2019_DCSD_C8_JUNCOMM,2019,DCSD,C8,JUNCOMM,2,0,0,0,0,0,0,2,0
2019_DCSD_C8_JUNVIRG,2019,DCSD,C8,JUNVIRG,5,1,0,0,0,0,0,6,0
2019_DCSD_C8_VITRIPA,2019,DCSD,C8,VITRIPA,7,0,0,0,0,0,0,7,0
2019_DCSD_C9_JUNVIRG,2019,DCSD,C9,JUNVIRG,1,0,0,0,0,0,0,1,0
2019_DCSD_C9_VITRIPA,2019,DCSD,C9,VITRIPA,7,0,0,0,0,0,0,7,0
2019_RARO_B11_FRAXIN.,2019,RARO,B11,FRAXIN.,4,0,0,0,0,0,0,4,0
2019_RARO_B11_SASALBI,2019,RARO,B11,SASALBI,2,4,0,0,0,0,0,6,0
2019_RARO_B3_EUOEURO,2019,RARO,B3,EUOEURO,17,5,1,0,0,0,0,23,0
2019_RARO_B3_FRAXIN.,2019,RARO,B3,FRAXIN.,2,1,0,0,0,0,0,3,0
2019_RARO_B3_OSTVIRG,2019,RARO,B3,OSTVIRG,0,1,0,2,0,0,0,1,2
2019_RARO_B3_RUBIDAE,2019,RARO,B3,RUBIDAE,24,0,1,0,0,0,0,25,0
2019_RARO_B3_SASALBI,2019,RARO,B3,SASALBI,2,3,2,1,0,0,0,7,1
2019_RARO_B5_RUBIDAE,2019,RARO,B5,RUBIDAE,119,3,1,0,0,0,0,123,0
2019_RARO_B5_VITRIPA,2019,RARO,B5,VITRIPA,0,4,0,0,0,0,0,4,0
2019_RARO_B7_FRAXIN.,2019,RARO,B7,FRAXIN.,2,0,0,0,0,0,0,2,0
2019_RARO_B7_OSTVIRG,2019,RARO,B7,OSTVIRG,0,0,2,0,0,0,0,2,0
2019_RARO_B7_QUERUBR,2019,RARO,B7,QUERUBR,7,0,0,0,0,0,0,7,0
2019_RARO_B7_RUBIDAE,2019,RARO,B7,RUBIDAE,76,29,1,0,0,0,0,106,0
2019_RARO_B9_FRAXIN.,2019,RARO,B9,FRAXIN.,16,7,3,0,0,0,0,26,0
2019_RARO_B9_PRUSERO,2019,RARO,B9,PRUSERO,9,3,0,3,0,0,0,12,3
2019_RARO_B9_QUERUBR,2019,RARO,B9,QUERUBR,11,0,0,0,0,0,0,11,0
2019_RARO_B9_SASALBI,2019,RARO,B9,SASALBI,1,2,0,2,0,0,0,3,2
2019_RARO_C2_OSTVIRG,2019,RARO,C2,OSTVIRG,1,0,0,0,0,0,0,1,0
2019_RARO_C2_PRUVIRG,2019,RARO,C2,PRUVIRG,1,0,0,0,0,0,0,1,0
2019_RARO_C2_ROSPALU,2019,RARO,C2,ROSPALU,3,0,0,0,0,0,0,3,0
2019_RARO_C2_RUBIDAE,2019,RARO,C2,RUBIDAE,27,0,0,0,0,0,0,27,0
2019_RARO_C2_VITRIPA,2019,RARO,C2,VITRIPA,4,13,8,1,0,0,0,25,1
2019_RARO_C4_OSTVIRG,2019,RARO,C4,OSTVIRG,2,0,1,0,0,0,0,3,0
2019_RARO_C4_ROSRUBI,2019,RARO,C4,ROSRUBI,2,2,0,0,0,0,0,4,0
2019_RARO_C4_RUBIDAE,2019,RARO,C4,RUBIDAE,72,0,0,0,0,0,0,72,0
2019_RARO_C4_TILAMER,2019,RARO,C4,TILAMER,2,2,1,0,0,0,0,5,0
2019_RARO_C4_VITRIPA,2019,RARO,C4,VITRIPA,2,1,1,0,0,0,0,4,0
2019_RARO_C6_ACERUBR,2019,RARO,C6,ACERUBR,1,0,0,0,0,0,0,1,0
2019_RARO_C6_FRAXIN.,2019,RARO,C6,FRAXIN.,7,1,0,0,0,0,0,8,0
2019_RARO_C6_OSTVIRG,2019,RARO,C6,OSTVIRG,1,0,3,1,0,0,0,4,1
2019_RARO_C6_ROSRUBI,2019,RARO,C6,ROSRUBI,0,0,1,0,0,0,0,1,0
2019_RARO_C6_RUBIDAE,2019,RARO,C6,RUBIDAE,12,0,0,0,0,0,0,12,0
2019_RARO_C6_SAMCANA,2019,RARO,C6,SAMCANA,0,1,0,0,0,0,0,1,0
2019_RARO_C6_TILAMER,2019,RARO,C6,TILAMER,1,0,0,0,0,0,0,1,0
2019_RARO_C8_DECVERT,2019,RARO,C8,DECVERT,9,0,0,0,0,0,0,9,0
2019_RARO_C6_SASALBI,2019,RARO,C6,SASALBI,0,0,0,0,1,0.075,4.653305,0,1
2019_RARO_B11_SASALBI,2019,RARO,B11,SASALBI,0,0,0,0,1,0.087,5.07757528,0,1
2019_RARO_C6_SASALBI,2019,RARO,C6,SASALBI,0,0,0,0,1,0.088,5.11180603,0,1
2019_RARO_C6_SASALBI,2019,RARO,C6,SASALBI,0,0,0,0,1,0.095,5.34708035,0,1
2019_TMSL_B2_JUNCOMM,2019,TMSL,B2,JUNCOMM,1,0,11,4,0,0,0,12,4
2019_TMSL_B4_CELSCAN,2019,TMSL,B4,CELSCAN,0,0,0,1,0,0,0,0,1
2019_TMSL_B4_JUNCOMM,2019,TMSL,B4,JUNCOMM,0,2,1,0,0,0,0,3,0
2019_TMSL_B4_PRUVIRG,2019,TMSL,B4,PRUVIRG,0,0,1,1,0,0,0,1,1
2019_TMSL_B4_ROSPALU,2019,TMSL,B4,ROSPALU,0,3,0,0,0,0,0,3,0
2019_TMSL_B4_RUBIDAE,2019,TMSL,B4,RUBIDAE,4,3,0,0,0,0,0,7,0
2019_TMSL_B4_VITRIPA,2019,TMSL,B4,VITRIPA,0,0,0,2,0,0,0,0,2
2019_TMSL_B5_BETPAPY,2019,TMSL,B5,BETPAPY,0,0,1,0,0,0,0,1,0
2019_TMSL_B5_JUNVIRG,2019,TMSL,B5,JUNVIRG,0,0,0,1,0,0,0,0,1
2019_TMSL_B5_PARINSE,2019,TMSL,B5,PARINSE,0,0,1,0,0,0,0,1,0
2019_TMSL_B5_PRUVIRG,2019,TMSL,B5,PRUVIRG,1,1,0,0,0,0,0,2,0
2019_TMSL_B5_RUBIDAE,2019,TMSL,B5,RUBIDAE,4,1,0,0,0,0,0,5,0
2019_TMSL_B5_VITRIPA,2019,TMSL,B5,VITRIPA,1,0,0,1,0,0,0,1,1
2019_TMSL_B7_ROSPALU,2019,TMSL,B7,ROSPALU,2,3,0,0,0,0,0,5,0
2019_TMSL_B8_BETPAPY,2019,TMSL,B8,BETPAPY,5,0,1,0,0,0,0,6,0
2019_TMSL_B8_CEPOCCI,2019,TMSL,B8,CEPOCCI,0,1,0,1,0,0,0,1,1
2019_TMSL_B8_JUNCOMM,2019,TMSL,B8,JUNCOMM,0,1,0,0,0,0,0,1,0
2019_TMSL_B8_LARLARI,2019,TMSL,B8,LARLARI,0,1,0,0,0,0,0,1,0
2019_TMSL_B8_PRUVIRG,2019,TMSL,B8,PRUVIRG,1,0,0,0,0,0,0,1,0
2019_TMSL_B8_ROSPALU,2019,TMSL,B8,ROSPALU,0,3,0,0,0,0,0,3,0
2019_TMSL_B8_RUBIDAE,2019,TMSL,B8,RUBIDAE,11,6,0,0,0,0,0,17,0
2019_TMSL_B9_CELSCAN,2019,TMSL,B9,CELSCAN,0,0,1,0,0,0,0,1,0
2019_TMSL_B9_CORSTOL,2019,TMSL,B9,CORSTOL,0,0,1,0,0,0,0,1,0
2019_TMSL_B9_PRUVIRG,2019,TMSL,B9,PRUVIRG,0,0,1,0,0,0,0,1,0
2019_TMSL_B9_ROSPALU,2019,TMSL,B9,ROSPALU,0,0,1,0,0,0,0,1,0
2019_TMSL_B9_RUBIDAE,2019,TMSL,B9,RUBIDAE,4,3,1,0,0,0,0,8,0
2019_TMSL_C2_ROSPALU,2019,TMSL,C2,ROSPALU,1,1,4,1,0,0,0,6,1
2019_TMSL_C3_JUNCOMM,2019,TMSL,C3,JUNCOMM,0,7,2,0,0,0,0,9,0
2019_TMSL_C3_PRUVIRG,2019,TMSL,C3,PRUVIRG,5,3,6,6,0,0,0,14,6
2019_TMSL_C3_RUBIDAE,2019,TMSL,C3,RUBIDAE,13,1,0,0,0,0,0,14,0
2019_TMSL_C3_THUOCCI,2019,TMSL,C3,THUOCCI,2,2,0,0,0,0,0,4,0
2019_TMSL_C3_RHURADI,2019,TMSL,C3,RHURADI,13,1,0,0,0,0,0,14,0
2019_TMSL_C3_VITRIPA,2019,TMSL,C3,VITRIPA,0,0,0,2,0,0,0,0,2
2019_TMSL_C5_ROSPALU,2019,TMSL,C5,ROSPALU,7,61,31,0,0,0,0,99,0
2019_TMSL_C7_CELSCAN,2019,TMSL,C7,CELSCAN,0,0,1,1,0,0,0,1,1
2019_TMSL_C7_CORSTOL,2019,TMSL,C7,CORSTOL,0,0,1,0,0,0,0,1,0
2019_TMSL_C7_JUNCOMM,2019,TMSL,C7,JUNCOMM,1,0,0,3,0,0,0,1,3
2019_TMSL_C7_PARINSE,2019,TMSL,C7,PARINSE,1,0,0,1,0,0,0,1,1
2019_TMSL_C7_PRUVIRG,2019,TMSL,C7,PRUVIRG,0,0,1,2,0,0,0,1,2
2019_TMSL_C7_ROSMULT,2019,TMSL,C7,ROSMULT,1,0,0,11,0,0,0,1,11
2019_TMSL_C7_RUBIDAE,2019,TMSL,C7,RUBIDAE,15,5,4,0,0,0,0,24,0
2019_TMSL_C7_RHURADI,2019,TMSL,C7,RHURADI,74,73,0,0,0,0,0,147,0
2019_TMSL_C3_LARLARI,2019,TMSL,C3,LARLARI,0,0,0,0,1,0.145,6.85616485,0,1
2019_TMSL_C3_LARLARI,2019,TMSL,C3,LARLARI,0,0,0,0,1,0.158,7.21113297,0,1
