sampleyear,sitecode,speciescode,territoryabundance,territorybiomass,sitetype,sitesize,woodcountbelowbrowse,woodcountabovebrowse
2018,STDP,WAVI,2,26.94402,wetland,15,288,8
2018,STDP,YBCU,1,58.38191,wetland,15,288,8
2018,STDP,YEWA,17.5,170.325435,wetland,15,288,8
2021,STDP,AGOL,1,12.83646,wetland,15,334,9
2021,STDP,AMRO,0.25,19.52267,wetland,15,334,9
2021,STDP,BAOR,1,34.11916,wetland,15,334,9
2021,STDP,BCCH,2,21.52394,wetland,15,334,9
2021,STDP,BHCO,1,46.33458,wetland,15,334,9
2021,STDP,BLJA,0.5,42.728515,wetland,15,334,9
2021,STDP,BRTH,2.5,170.23615,wetland,15,334,9
2021,STDP,CEDW,1,33.104,wetland,15,334,9
2021,STDP,CHSP,3,36.55446,wetland,15,334,9
2021,STDP,COGR,2,221.114,wetland,15,334,9
2021,STDP,COYE,15,156.83505,wetland,15,334,9
2021,STDP,EAKI,4,158.018,wetland,15,334,9
2021,STDP,EATO,4.5,175.24818,wetland,15,334,9
2021,STDP,FISP,2.5,30.08795,wetland,15,334,9
2021,STDP,NHWR,2,21.3463,wetland,15,334,9
2021,STDP,MALL,1,1113,wetland,15,334,9
2021,STDP,MODO,1.5,197.2824,wetland,15,334,9
2021,STDP,NOCA,0.5,21.01559,wetland,15,334,9
2021,STDP,PBGR,2,832,wetland,15,334,9
2021,STDP,RWBL,15.5,899.308915,wetland,15,334,9
2021,STDP,SOSP,2,41.36918,wetland,15,334,9
2021,STDP,TRES,3,64.64595,wetland,15,334,9
2021,STDP,YBCU,0.25,14.5954775,wetland,15,334,9
2021,STDP,YEWA,17.5,170.325435,wetland,15,334,9
1992,TMSL,AGOL,1,12.83646,wetland,11,750,7
1992,TMSL,AMWO,1,161.1656,wetland,11,750,7
1992,TMSL,BAOR,3,102.35748,wetland,11,750,7
1992,TMSL,BCCH,3,32.28591,wetland,11,750,7
1992,TMSL,BHCO,1,46.33458,wetland,11,750,7
1992,TMSL,BRTH,3,204.28338,wetland,11,750,7
1992,TMSL,CARW,2,38.946,wetland,11,750,7
1992,TMSL,CEDW,1,33.104,wetland,11,750,7
1992,TMSL,CHSP,3,36.55446,wetland,11,750,7
1992,TMSL,COGR,6,663.342,wetland,11,750,7
1992,TMSL,COYE,9,94.10103,wetland,11,750,7
1992,TMSL,EAKI,2.5,98.76125,wetland,11,750,7
1992,TMSL,EAPH,0.5,9.246855,wetland,11,750,7
1992,TMSL,EATO,2,77.88808,wetland,11,750,7
1992,TMSL,EAWP,4,56.4,wetland,11,750,7
1992,TMSL,EUST,1,77.06771,wetland,11,750,7
1992,TMSL,EWPW,1,53.4,wetland,11,750,7
1992,TMSL,FISP,3.5,42.12313,wetland,11,750,7
1992,TMSL,GCFL,3,104.11248,wetland,11,750,7
1992,TMSL,GRCA,3,107.05455,wetland,11,750,7
1992,TMSL,NHWR,8.5,90.721775,wetland,11,750,7
1992,TMSL,INBU,1,14.262,wetland,11,750,7
1992,TMSL,MALL,1,1113,wetland,11,750,7
1992,TMSL,MODO,3,394.5648,wetland,11,750,7
1992,TMSL,NOCA,2,84.06236,wetland,11,750,7
1992,TMSL,NOFL,0.5,63.56135,wetland,11,750,7
1992,TMSL,RWBL,11.5,667.229195,wetland,11,750,7
1992,TMSL,SOSP,8.5,175.819015,wetland,11,750,7
1992,TMSL,SWSP,2,32.81218,wetland,11,750,7
1992,TMSL,TRES,3,64.64595,wetland,11,750,7
1992,TMSL,VIRA,1,81.28333,wetland,11,750,7
1992,TMSL,WODU,1,657.5,wetland,11,750,7
1992,TMSL,YEWA,4.5,43.797969,wetland,11,750,7
1996,TMSL,AGOL,1,12.83646,wetland,11,1421,2
1996,TMSL,AMRE,3,24.876051,wetland,11,1421,2
1996,TMSL,AMWO,2,322.3312,wetland,11,1421,2
1996,TMSL,BAOR,4,136.47664,wetland,11,1421,2
1996,TMSL,BCCH,1,10.76197,wetland,11,1421,2
1996,TMSL,BGGN,2,12.049558,wetland,11,1421,2
1996,TMSL,BHCO,3,139.00374,wetland,11,1421,2
1996,TMSL,BLJA,1,85.45703,wetland,11,1421,2
1996,TMSL,BRTH,3,204.28338,wetland,11,1421,2
1996,TMSL,CEDW,1,33.104,wetland,11,1421,2
1996,TMSL,CHSP,7.5,91.38615,wetland,11,1421,2
1996,TMSL,COGR,1,110.557,wetland,11,1421,2
1996,TMSL,COYE,15,156.83505,wetland,11,1421,2
1996,TMSL,EAKI,3,118.5135,wetland,11,1421,2
1996,TMSL,EATO,5,194.7202,wetland,11,1421,2
1996,TMSL,EAWP,6,84.6,wetland,11,1421,2
1996,TMSL,EWPW,2,106.8,wetland,11,1421,2
1996,TMSL,GCFL,2,69.40832,wetland,11,1421,2
1996,TMSL,GRCA,10,356.8485,wetland,11,1421,2
1996,TMSL,NHWR,13,138.75095,wetland,11,1421,2
1996,TMSL,MAWR,1,11.519512,wetland,11,1421,2
1996,TMSL,MODO,2.5,328.804,wetland,11,1421,2
1996,TMSL,NOCA,3,126.09354,wetland,11,1421,2
1996,TMSL,REVI,3,51.85512,wetland,11,1421,2
1996,TMSL,RTHU,2,6.4,wetland,11,1421,2
1996,TMSL,RWBL,18,1044.35874,wetland,11,1421,2
1996,TMSL,SOSP,10,206.8459,wetland,11,1421,2
1996,TMSL,SWSP,2,32.81218,wetland,11,1421,2
1996,TMSL,TRES,4,86.1946,wetland,11,1421,2
1996,TMSL,WEVI,1,11.03681,wetland,11,1421,2
1996,TMSL,YEWA,17,165.458994,wetland,11,1421,2
2000,TMSL,AMRO,1,78.09068,wetland,11,1078,13
2000,TMSL,AMWO,4,644.6624,wetland,11,1078,13
2000,TMSL,BAOR,1,34.11916,wetland,11,1078,13
2000,TMSL,BCCH,2,21.52394,wetland,11,1078,13
2000,TMSL,BGGN,1,6.024779,wetland,11,1078,13
2000,TMSL,BLJA,1,85.45703,wetland,11,1078,13
2000,TMSL,BRTH,4,272.37784,wetland,11,1078,13
2000,TMSL,CARW,1,19.473,wetland,11,1078,13
2000,TMSL,CEDW,2,66.208,wetland,11,1078,13
2000,TMSL,CHSP,8,97.47856,wetland,11,1078,13
2000,TMSL,COGR,1,110.557,wetland,11,1078,13
2000,TMSL,COYE,12.5,130.695875,wetland,11,1078,13
2000,TMSL,EAKI,4,158.018,wetland,11,1078,13
2000,TMSL,EATO,1,38.94404,wetland,11,1078,13
2000,TMSL,EAWP,5,70.5,wetland,11,1078,13
2000,TMSL,EWPW,3,160.2,wetland,11,1078,13
2000,TMSL,GCFL,4,138.81664,wetland,11,1078,13
2000,TMSL,GRCA,9,321.16365,wetland,11,1078,13
2000,TMSL,NHWR,13,138.75095,wetland,11,1078,13
2000,TMSL,MALL,1,1113,wetland,11,1078,13
2000,TMSL,MAWR,1,11.519512,wetland,11,1078,13
2000,TMSL,MODO,4,526.0864,wetland,11,1078,13
2000,TMSL,NOCA,1,42.03118,wetland,11,1078,13
2000,TMSL,RTHU,1,3.2,wetland,11,1078,13
2000,TMSL,RWBL,17.5,1015.348775,wetland,11,1078,13
2000,TMSL,SOSP,8.5,175.819015,wetland,11,1078,13
2000,TMSL,SWSP,3,49.21827,wetland,11,1078,13
2000,TMSL,TRES,5,107.74325,wetland,11,1078,13
2000,TMSL,YEWA,28,272.520696,wetland,11,1078,13
2001,TMSL,AGOL,1,12.83646,wetland,11,1076,10
2001,TMSL,AMRO,2,156.18136,wetland,11,1076,10
2001,TMSL,AMWO,2,322.3312,wetland,11,1076,10
2001,TMSL,BCCH,3,32.28591,wetland,11,1076,10
2001,TMSL,BGGN,1,6.024779,wetland,11,1076,10
2001,TMSL,BHCO,2,92.66916,wetland,11,1076,10
2001,TMSL,BLJA,1,85.45703,wetland,11,1076,10
2001,TMSL,BRTH,2,136.18892,wetland,11,1076,10
2001,TMSL,CARW,1,19.473,wetland,11,1076,10
2001,TMSL,CEDW,4,132.416,wetland,11,1076,10
2001,TMSL,CHSP,3,36.55446,wetland,11,1076,10
2001,TMSL,COGR,4,442.228,wetland,11,1076,10
2001,TMSL,COYE,5,52.27835,wetland,11,1076,10
2001,TMSL,EAKI,2,79.009,wetland,11,1076,10
2001,TMSL,EATO,4,155.77616,wetland,11,1076,10
2001,TMSL,EAWP,1,14.1,wetland,11,1076,10
2001,TMSL,EUST,1,77.06771,wetland,11,1076,10
2001,TMSL,EWPW,2,106.8,wetland,11,1076,10
2001,TMSL,GCFL,2,69.40832,wetland,11,1076,10
2001,TMSL,GRCA,9,321.16365,wetland,11,1076,10
2001,TMSL,NHWR,6,64.0389,wetland,11,1076,10
2001,TMSL,LEFL,2,20.1106,wetland,11,1076,10
2001,TMSL,MODO,3.5,460.3256,wetland,11,1076,10
2001,TMSL,NOCA,1,42.03118,wetland,11,1076,10
2001,TMSL,NOFL,1,127.1227,wetland,11,1076,10
2001,TMSL,RWBL,14,812.27902,wetland,11,1076,10
2001,TMSL,SOSP,3,62.05377,wetland,11,1076,10
2001,TMSL,TRES,4,86.1946,wetland,11,1076,10
2001,TMSL,WEVI,1,11.03681,wetland,11,1076,10
2001,TMSL,WIFL,1,13.4,wetland,11,1076,10
2001,TMSL,YBCU,1,58.38191,wetland,11,1076,10
2001,TMSL,YEWA,16,155.726112,wetland,11,1076,10
2005,TMSL,AGOL,1,12.83646,wetland,11,1056,10
2005,TMSL,AMRO,2,156.18136,wetland,11,1056,10
2005,TMSL,AMWO,2,322.3312,wetland,11,1056,10
2005,TMSL,BAOR,3.5,119.41706,wetland,11,1056,10
2005,TMSL,BCCH,3,32.28591,wetland,11,1056,10
2005,TMSL,BGGN,2,12.049558,wetland,11,1056,10
2005,TMSL,BHCO,3,139.00374,wetland,11,1056,10
2005,TMSL,BLJA,1,85.45703,wetland,11,1056,10
2005,TMSL,BRTH,3,204.28338,wetland,11,1056,10
2005,TMSL,CARW,2,38.946,wetland,11,1056,10
2005,TMSL,CEDW,2,66.208,wetland,11,1056,10
2005,TMSL,CHSP,4,48.73928,wetland,11,1056,10
2005,TMSL,COGR,4,442.228,wetland,11,1056,10
2005,TMSL,COYE,6,62.73402,wetland,11,1056,10
2005,TMSL,CSWA,1,9.77,wetland,11,1056,10
2005,TMSL,EAKI,3,118.5135,wetland,11,1056,10
2005,TMSL,EATO,4,155.77616,wetland,11,1056,10
2005,TMSL,EAWP,2,28.2,wetland,11,1056,10
2005,TMSL,EWPW,2,106.8,wetland,11,1056,10
2005,TMSL,FISP,1,12.03518,wetland,11,1056,10
2005,TMSL,GCFL,1,34.70416,wetland,11,1056,10
2005,TMSL,GRCA,7,249.79395,wetland,11,1056,10
2005,TMSL,NHWR,9,96.05835,wetland,11,1056,10
2005,TMSL,LEFL,2,20.1106,wetland,11,1056,10
2005,TMSL,MAWR,1,11.519512,wetland,11,1056,10
2005,TMSL,MODO,2,263.0432,wetland,11,1056,10
2005,TMSL,RWBL,17,986.33881,wetland,11,1056,10
2005,TMSL,SOSP,3.5,72.396065,wetland,11,1056,10
2005,TMSL,SWSP,2,32.81218,wetland,11,1056,10
2005,TMSL,TRES,3,64.64595,wetland,11,1056,10
2005,TMSL,VIRA,1,81.28333,wetland,11,1056,10
2005,TMSL,WEVI,1,11.03681,wetland,11,1056,10
2005,TMSL,YBCU,2,116.76382,wetland,11,1056,10
2005,TMSL,YEWA,35,340.65087,wetland,11,1056,10
2009,TMSL,AMRO,4,312.36272,wetland,11,873,19
2009,TMSL,BAOR,3,102.35748,wetland,11,873,19
2009,TMSL,BCCH,3,32.28591,wetland,11,873,19
2009,TMSL,BGGN,3,18.074337,wetland,11,873,19
2009,TMSL,BHCO,1,46.33458,wetland,11,873,19
2009,TMSL,BRTH,3,204.28338,wetland,11,873,19
2009,TMSL,CHSP,4.5,54.83169,wetland,11,873,19
2009,TMSL,COGR,2,221.114,wetland,11,873,19
2009,TMSL,COYE,7,73.18969,wetland,11,873,19
2009,TMSL,EAKI,3,118.5135,wetland,11,873,19
2009,TMSL,EATO,5,194.7202,wetland,11,873,19
2009,TMSL,EAWP,2,28.2,wetland,11,873,19
2009,TMSL,EWPW,1.5,80.1,wetland,11,873,19
2009,TMSL,FISP,0.5,6.01759,wetland,11,873,19
2009,TMSL,GHOW,1,1505,wetland,11,873,19
2009,TMSL,GRCA,11,392.53335,wetland,11,873,19
2009,TMSL,NHWR,8.5,90.721775,wetland,11,873,19
2009,TMSL,LEFL,2,20.1106,wetland,11,873,19
2009,TMSL,MODO,2,263.0432,wetland,11,873,19
2009,TMSL,NOCA,1,42.03118,wetland,11,873,19
2009,TMSL,REVI,2,34.57008,wetland,11,873,19
2009,TMSL,RWBL,13.5,783.269055,wetland,11,873,19
2009,TMSL,SOSP,6,124.10754,wetland,11,873,19
2009,TMSL,SWSP,1.5,24.609135,wetland,11,873,19
2009,TMSL,TRES,7,150.84055,wetland,11,873,19
2009,TMSL,WIFL,1,13.4,wetland,11,873,19
2009,TMSL,YEWA,27.5,267.654255,wetland,11,873,19
2012,TMSL,AGOL,1,12.83646,wetland,11,710,18
2012,TMSL,AMRO,3,234.27204,wetland,11,710,18
2012,TMSL,AMWO,1,161.1656,wetland,11,710,18
2012,TMSL,BAOR,2,68.23832,wetland,11,710,18
2012,TMSL,BCCH,3,32.28591,wetland,11,710,18
2012,TMSL,BHCO,1,46.33458,wetland,11,710,18
2012,TMSL,BRTH,1,68.09446,wetland,11,710,18
2012,TMSL,CEDW,1,33.104,wetland,11,710,18
2012,TMSL,CHSP,4,48.73928,wetland,11,710,18
2012,TMSL,COGR,2,221.114,wetland,11,710,18
2012,TMSL,COYE,10,104.5567,wetland,11,710,18
2012,TMSL,EAKI,1.5,59.25675,wetland,11,710,18
2012,TMSL,EATO,10,389.4404,wetland,11,710,18
2012,TMSL,EWPW,4,213.6,wetland,11,710,18
2012,TMSL,FISP,2,24.07036,wetland,11,710,18
2012,TMSL,GCFL,3,104.11248,wetland,11,710,18
2012,TMSL,GRCA,10,356.8485,wetland,11,710,18
2012,TMSL,GRHE,0.5,120.5,wetland,11,710,18
2012,TMSL,NHWR,1,10.67315,wetland,11,710,18
2012,TMSL,MAWR,2,23.039024,wetland,11,710,18
2012,TMSL,MODO,4,526.0864,wetland,11,710,18
2012,TMSL,NOCA,3,126.09354,wetland,11,710,18
2012,TMSL,RBNU,1,10.48368,wetland,11,710,18
2012,TMSL,RWBL,13,754.25909,wetland,11,710,18
2012,TMSL,SOSP,5,103.42295,wetland,11,710,18
2012,TMSL,SWSP,2,32.81218,wetland,11,710,18
2012,TMSL,TRES,5,107.74325,wetland,11,710,18
2012,TMSL,WIFL,1,13.4,wetland,11,710,18
2012,TMSL,WISN,0.5,56.03335,wetland,11,710,18
2012,TMSL,YBCU,2,116.76382,wetland,11,710,18
2012,TMSL,YEWA,20,194.65764,wetland,11,710,18
2016,TMSL,AMCR,1,506,wetland,11,603,27
2016,TMSL,AMRE,1,8.292017,wetland,11,603,27
2016,TMSL,AMRO,1,78.09068,wetland,11,603,27
2016,TMSL,BCCH,4,43.04788,wetland,11,603,27
2016,TMSL,BLJA,1,85.45703,wetland,11,603,27
2016,TMSL,BRTH,1,68.09446,wetland,11,603,27
2016,TMSL,CHSP,5.5,67.01651,wetland,11,603,27
2016,TMSL,COYE,6,62.73402,wetland,11,603,27
2016,TMSL,EAKI,3,118.5135,wetland,11,603,27
2016,TMSL,EATO,3,116.83212,wetland,11,603,27
2016,TMSL,EWPW,1,53.4,wetland,11,603,27
2016,TMSL,FISP,1,12.03518,wetland,11,603,27
2016,TMSL,GCFL,1,34.70416,wetland,11,603,27
2016,TMSL,GRCA,3,107.05455,wetland,11,603,27
2016,TMSL,NHWR,4,42.6926,wetland,11,603,27
2016,TMSL,INBU,1,14.262,wetland,11,603,27
2016,TMSL,MAWR,3,34.558536,wetland,11,603,27
2016,TMSL,MODO,4,526.0864,wetland,11,603,27
2016,TMSL,NOCA,2,84.06236,wetland,11,603,27
2016,TMSL,REVI,2,34.57008,wetland,11,603,27
2016,TMSL,RWBL,13,754.25909,wetland,11,603,27
2016,TMSL,SOSP,2,41.36918,wetland,11,603,27
2016,TMSL,SWSP,3,49.21827,wetland,11,603,27
2016,TMSL,TRES,1,21.54865,wetland,11,603,27
2016,TMSL,WEVI,1,11.03681,wetland,11,603,27
2016,TMSL,YBCU,1,58.38191,wetland,11,603,27
2016,TMSL,YEWA,28,272.520696,wetland,11,603,27
2017,TMSL,AMRO,2,156.18136,wetland,11,622,40
2017,TMSL,AMWO,1,161.1656,wetland,11,622,40
2017,TMSL,BBCU,1,50.84645,wetland,11,622,40
2017,TMSL,BCCH,2,21.52394,wetland,11,622,40
2017,TMSL,CEDW,0.5,16.552,wetland,11,622,40
2017,TMSL,CHSP,2,24.36964,wetland,11,622,40
2017,TMSL,COYE,7,73.18969,wetland,11,622,40
2017,TMSL,EAKI,1,39.5045,wetland,11,622,40
2017,TMSL,EATO,2,77.88808,wetland,11,622,40
2017,TMSL,EAWP,1,14.1,wetland,11,622,40
2017,TMSL,EWPW,1,53.4,wetland,11,622,40
2017,TMSL,GCFL,0.5,17.35208,wetland,11,622,40
2017,TMSL,GRCA,3,107.05455,wetland,11,622,40
2017,TMSL,NHWR,1,10.67315,wetland,11,622,40
2017,TMSL,INBU,2,28.524,wetland,11,622,40
2017,TMSL,MAWR,1,11.519512,wetland,11,622,40
2017,TMSL,REVI,1,17.28504,wetland,11,622,40
2017,TMSL,RWBL,6,348.11958,wetland,11,622,40
2017,TMSL,SOSP,2,41.36918,wetland,11,622,40
2017,TMSL,SWSP,1,16.40609,wetland,11,622,40
2017,TMSL,WEVI,1,11.03681,wetland,11,622,40
2017,TMSL,YBCU,2,116.76382,wetland,11,622,40
2017,TMSL,YEWA,20.5,199.524081,wetland,11,622,40
2021,TMSL,AMRO,2.5,195.2267,wetland,11,390,30
2021,TMSL,AMWO,2,322.3312,wetland,11,390,30
2021,TMSL,BCCH,3,32.28591,wetland,11,390,30
2021,TMSL,BLJA,3,256.37109,wetland,11,390,30
2021,TMSL,BRTH,0.5,34.04723,wetland,11,390,30
2021,TMSL,CARW,2,38.946,wetland,11,390,30
2021,TMSL,CHSP,2.5,30.46205,wetland,11,390,30
2021,TMSL,COGR,3.5,386.9495,wetland,11,390,30
2021,TMSL,COYE,10,104.5567,wetland,11,390,30
2021,TMSL,EAKI,1.5,59.25675,wetland,11,390,30
2021,TMSL,EATO,5,194.7202,wetland,11,390,30
2021,TMSL,FISP,0.5,6.01759,wetland,11,390,30
2021,TMSL,GCFL,3.5,121.46456,wetland,11,390,30
2021,TMSL,GRCA,4,142.7394,wetland,11,390,30
2021,TMSL,GRHE,0.5,120.5,wetland,11,390,30
2021,TMSL,HAWO,1,69.54706,wetland,11,390,30
2021,TMSL,NHWR,0.25,2.6682875,wetland,11,390,30
2021,TMSL,INBU,0.5,7.131,wetland,11,390,30
2021,TMSL,MALL,0.25,278.25,wetland,11,390,30
2021,TMSL,MAWR,1.5,17.279268,wetland,11,390,30
2021,TMSL,MODO,3,394.5648,wetland,11,390,30
2021,TMSL,NOCA,4,168.12472,wetland,11,390,30
2021,TMSL,REVI,2,34.57008,wetland,11,390,30
2021,TMSL,RWBL,20.5,1189.408565,wetland,11,390,30
2021,TMSL,SOSP,0.5,10.342295,wetland,11,390,30
2021,TMSL,TRES,2,43.0973,wetland,11,390,30
2021,TMSL,WODU,2,1315,wetland,11,390,30
2021,TMSL,YBCU,3,175.14573,wetland,11,390,30
2021,TMSL,YEWA,19,184.924758,wetland,11,390,30
1993,WPWC,AMRO,0.5,39.04534,terrestrial,12.8,692,1
1993,WPWC,BAOR,5.5,187.65538,terrestrial,12.8,692,1
1993,WPWC,BCCH,2.5,26.904925,terrestrial,12.8,692,1
1993,WPWC,BHCO,2,92.66916,terrestrial,12.8,692,1
1993,WPWC,BLBW,1,10.0374,terrestrial,12.8,692,1
1993,WPWC,BLJA,1,85.45703,terrestrial,12.8,692,1
1993,WPWC,BRCR,1,7.949639,terrestrial,12.8,692,1
1993,WPWC,BRTH,0.5,34.04723,terrestrial,12.8,692,1
1993,WPWC,CARW,1,19.473,terrestrial,12.8,692,1
1993,WPWC,CEDW,2,66.208,terrestrial,12.8,692,1
1993,WPWC,CHSP,5.5,67.01651,terrestrial,12.8,692,1
1993,WPWC,COGR,1,110.557,terrestrial,12.8,692,1
1993,WPWC,COYE,5.5,57.506185,terrestrial,12.8,692,1
1993,WPWC,CWWI,1,108.9,terrestrial,12.8,692,1
1993,WPWC,DOWO,1,26.909,terrestrial,12.8,692,1
1993,WPWC,EAKI,1.5,59.25675,terrestrial,12.8,692,1
1993,WPWC,EATO,3.5,136.30414,terrestrial,12.8,692,1
1993,WPWC,EAWP,3,42.3,terrestrial,12.8,692,1
1993,WPWC,EUST,1.5,115.601565,terrestrial,12.8,692,1
1993,WPWC,EWPW,3,160.2,terrestrial,12.8,692,1
1993,WPWC,FISP,3.5,42.12313,terrestrial,12.8,692,1
1993,WPWC,GCFL,2.5,86.7604,terrestrial,12.8,692,1
1993,WPWC,GRCA,6,214.1091,terrestrial,12.8,692,1
1993,WPWC,NHWR,27.5,293.511625,terrestrial,12.8,692,1
1993,WPWC,LEFL,1,10.0553,terrestrial,12.8,692,1
1993,WPWC,MALL,0.5,556.5,terrestrial,12.8,692,1
1993,WPWC,MAWA,1,8.653971,terrestrial,12.8,692,1
1993,WPWC,MODO,4,526.0864,terrestrial,12.8,692,1
1993,WPWC,NOCA,1.5,63.04677,terrestrial,12.8,692,1
1993,WPWC,NOFL,1,127.1227,terrestrial,12.8,692,1
1993,WPWC,RBNU,1,10.48368,terrestrial,12.8,692,1
1993,WPWC,REVI,1,17.28504,terrestrial,12.8,692,1
1993,WPWC,RWBL,3,174.05979,terrestrial,12.8,692,1
1993,WPWC,SOSP,5,103.42295,terrestrial,12.8,692,1
1993,WPWC,TRES,4.5,96.968925,terrestrial,12.8,692,1
1993,WPWC,WEVI,1,11.03681,terrestrial,12.8,692,1
1993,WPWC,YBCU,1,58.38191,terrestrial,12.8,692,1
1993,WPWC,YEWA,0.5,4.866441,terrestrial,12.8,692,1
1995,WPWC,AGOL,1,12.83646,terrestrial,12.8,697,0
1995,WPWC,AMRO,2,156.18136,terrestrial,12.8,697,0
1995,WPWC,BAOR,5.5,187.65538,terrestrial,12.8,697,0
1995,WPWC,BCCH,2,21.52394,terrestrial,12.8,697,0
1995,WPWC,BHCO,4,185.33832,terrestrial,12.8,697,0
1995,WPWC,BLJA,3,256.37109,terrestrial,12.8,697,0
1995,WPWC,BRTH,1,68.09446,terrestrial,12.8,697,0
1995,WPWC,CARW,1,19.473,terrestrial,12.8,697,0
1995,WPWC,CHSP,6.5,79.20133,terrestrial,12.8,697,0
1995,WPWC,COGR,3,331.671,terrestrial,12.8,697,0
1995,WPWC,COYE,4,41.82268,terrestrial,12.8,697,0
1995,WPWC,CWWI,1,108.9,terrestrial,12.8,697,0
1995,WPWC,EAKI,3,118.5135,terrestrial,12.8,697,0
1995,WPWC,EATO,6,233.66424,terrestrial,12.8,697,0
1995,WPWC,EAWP,3,42.3,terrestrial,12.8,697,0
1995,WPWC,EWPW,2,106.8,terrestrial,12.8,697,0
1995,WPWC,FISP,1,12.03518,terrestrial,12.8,697,0
1995,WPWC,GCFL,3,104.11248,terrestrial,12.8,697,0
1995,WPWC,GRCA,4,142.7394,terrestrial,12.8,697,0
1995,WPWC,NHWR,22.5,240.145875,terrestrial,12.8,697,0
1995,WPWC,MODO,2,263.0432,terrestrial,12.8,697,0
1995,WPWC,NOCA,3,126.09354,terrestrial,12.8,697,0
1995,WPWC,NOFL,0.5,63.56135,terrestrial,12.8,697,0
1995,WPWC,RWBL,3.5,203.069755,terrestrial,12.8,697,0
1995,WPWC,SOSP,9,186.16131,terrestrial,12.8,697,0
1995,WPWC,TRES,2,43.0973,terrestrial,12.8,697,0
1995,WPWC,WEVI,1,11.03681,terrestrial,12.8,697,0
1995,WPWC,YEWA,2,19.465764,terrestrial,12.8,697,0
1998,WPWC,AMRO,2,156.18136,terrestrial,12.8,1094,3
1998,WPWC,BAOR,2.5,85.2979,terrestrial,12.8,1094,3
1998,WPWC,BCCH,1,10.76197,terrestrial,12.8,1094,3
1998,WPWC,BHCO,1,46.33458,terrestrial,12.8,1094,3
1998,WPWC,BLJA,1,85.45703,terrestrial,12.8,1094,3
1998,WPWC,BRTH,0.5,34.04723,terrestrial,12.8,1094,3
1998,WPWC,CARW,3,58.419,terrestrial,12.8,1094,3
1998,WPWC,CHSP,4,48.73928,terrestrial,12.8,1094,3
1998,WPWC,COGR,3,331.671,terrestrial,12.8,1094,3
1998,WPWC,COYE,6,62.73402,terrestrial,12.8,1094,3
1998,WPWC,EAKI,3.5,138.26575,terrestrial,12.8,1094,3
1998,WPWC,EATO,2,77.88808,terrestrial,12.8,1094,3
1998,WPWC,EAWP,3,42.3,terrestrial,12.8,1094,3
1998,WPWC,EWPW,2.5,133.5,terrestrial,12.8,1094,3
1998,WPWC,GCFL,2,69.40832,terrestrial,12.8,1094,3
1998,WPWC,GRCA,2,71.3697,terrestrial,12.8,1094,3
1998,WPWC,NHWR,16,170.7704,terrestrial,12.8,1094,3
1998,WPWC,MODO,4,526.0864,terrestrial,12.8,1094,3
1998,WPWC,RWBL,5,290.09965,terrestrial,12.8,1094,3
1998,WPWC,SOSP,9.5,196.503605,terrestrial,12.8,1094,3
1998,WPWC,TRES,1,21.54865,terrestrial,12.8,1094,3
1998,WPWC,WIWR,1,8.269611,terrestrial,12.8,1094,3
1998,WPWC,WTSP,1,26.1041,terrestrial,12.8,1094,3
1998,WPWC,YEWA,5,48.66441,terrestrial,12.8,1094,3
2002,WPWC,AMRO,2,156.18136,terrestrial,12.8,815,2
2002,WPWC,BAOR,2,68.23832,terrestrial,12.8,815,2
2002,WPWC,BCCH,2,21.52394,terrestrial,12.8,815,2
2002,WPWC,BHCO,3,139.00374,terrestrial,12.8,815,2
2002,WPWC,BLJA,1,85.45703,terrestrial,12.8,815,2
2002,WPWC,CEDW,1,33.104,terrestrial,12.8,815,2
2002,WPWC,CHSP,6,73.10892,terrestrial,12.8,815,2
2002,WPWC,COGR,1,110.557,terrestrial,12.8,815,2
2002,WPWC,COYE,2,20.91134,terrestrial,12.8,815,2
2002,WPWC,EAKI,0.5,19.75225,terrestrial,12.8,815,2
2002,WPWC,EATO,4,155.77616,terrestrial,12.8,815,2
2002,WPWC,EAWP,5,70.5,terrestrial,12.8,815,2
2002,WPWC,EWPW,1,53.4,terrestrial,12.8,815,2
2002,WPWC,FISP,1,12.03518,terrestrial,12.8,815,2
2002,WPWC,GCFL,1,34.70416,terrestrial,12.8,815,2
2002,WPWC,GRCA,6,214.1091,terrestrial,12.8,815,2
2002,WPWC,NHWR,8,85.3852,terrestrial,12.8,815,2
2002,WPWC,LEFL,0.5,5.02765,terrestrial,12.8,815,2
2002,WPWC,MODO,2,263.0432,terrestrial,12.8,815,2
2002,WPWC,NOCA,1,42.03118,terrestrial,12.8,815,2
2002,WPWC,REVI,1,17.28504,terrestrial,12.8,815,2
2002,WPWC,RWBL,1.5,87.029895,terrestrial,12.8,815,2
2002,WPWC,SOSP,1,20.68459,terrestrial,12.8,815,2
2002,WPWC,TRES,3,64.64595,terrestrial,12.8,815,2
2002,WPWC,YEWA,14,136.260348,terrestrial,12.8,815,2
2003,WPWC,AMRE,1,8.292017,terrestrial,12.8,924,3
2003,WPWC,AMRO,0.5,39.04534,terrestrial,12.8,924,3
2003,WPWC,BAOR,2.5,85.2979,terrestrial,12.8,924,3
2003,WPWC,BCCH,2,21.52394,terrestrial,12.8,924,3
2003,WPWC,BHCO,1,46.33458,terrestrial,12.8,924,3
2003,WPWC,BLJA,1,85.45703,terrestrial,12.8,924,3
2003,WPWC,CARW,1.5,29.2095,terrestrial,12.8,924,3
